# X,Y,Z,FA
82,79,87,0.000000
82,79,88,0.000000
82,79,89,0.000000
82,79,90,0.000000
82,79,91,0.000000
82,79,92,0.000000
82,79,93,0.000000
82,79,94,0.000000
82,79,95,0.000000
82,79,96,0.000000
82,80,89,0.000000
82,80,90,0.000000
82,80,91,0.000000
82,80,92,0.000000
82,80,93,0.000000
82,80,94,0.000000
82,80,95,0.000000
82,80,96,0.000000
82,80,97,0.000000
82,80,98,0.000000
82,81,92,0.000000
82,81,93,0.000000
82,81,94,0.000000
82,81,95,0.000000
82,81,96,0.000000
82,81,97,0.000000
82,81,98,0.000000
82,81,99,0.000000
82,82,94,0.000000
82,82,95,0.000000
82,82,96,0.000000
82,82,97,0.000000
82,82,98,0.000000
82,82,99,0.000000
82,82,100,0.000000
82,83,97,0.000000
82,83,98,0.000000
82,83,99,0.000000
82,83,100,0.000000
82,83,101,0.000000
82,84,97,0.000000
82,84,98,0.000000
82,84,99,0.000000
82,84,100,0.000000
82,84,101,0.000000
82,84,102,0.000000
82,84,103,0.000000
82,85,99,0.000000
82,85,100,0.000000
82,85,101,0.000000
82,85,102,0.000000
82,85,103,0.000000
82,86,99,0.000000
82,86,100,0.000000
82,86,101,0.000000
82,86,102,0.000000
82,86,103,0.000000
82,87,100,0.000000
82,87,101,0.000000
82,87,102,0.000000
82,87,103,0.000000
82,88,100,0.000000
82,88,101,0.000000
82,88,102,0.000000
82,88,103,0.000000
82,88,104,0.000000
82,89,101,0.000000
82,89,102,0.000000
82,89,103,0.000000
82,89,104,0.000000
82,90,101,0.000000
82,90,102,0.000000
82,90,103,0.000000
82,90,104,0.000000
82,90,105,0.000000
82,91,101,0.000000
82,91,102,0.000000
82,91,103,0.000000
82,91,104,0.000000
82,91,105,0.000000
82,92,102,0.000000
82,92,103,0.000000
82,92,104,0.000000
82,92,105,0.000000
82,93,102,0.000000
82,93,103,0.000000
82,93,104,0.000000
82,93,105,0.000000
82,94,102,0.000000
82,94,103,0.000000
82,94,104,0.000000
82,94,105,0.000000
82,94,106,0.000000
82,95,102,0.000000
82,95,103,0.000000
82,95,104,0.000000
82,95,105,0.000000
82,95,106,0.000000
82,96,102,0.000000
82,96,103,0.000000
82,96,104,0.000000
82,96,105,0.000000
82,96,106,0.000000
82,96,107,0.000000
82,96,108,0.000000
82,97,102,0.000000
82,97,103,0.000000
82,97,104,0.000000
82,97,105,0.000000
82,97,106,0.000000
82,97,107,0.000000
82,97,108,0.000000
82,97,109,0.000000
82,98,102,0.000000
82,98,103,0.000000
82,98,104,0.000000
82,98,105,0.000000
82,98,106,0.000000
82,98,107,0.000000
82,98,108,0.000000
82,98,109,0.000000
82,99,102,0.000000
82,99,103,0.000000
82,99,104,0.000000
82,99,105,0.369687
82,99,106,0.000000
82,99,107,0.000000
82,99,108,0.000000
82,99,109,0.000000
82,99,110,0.000000
82,100,102,0.000000
82,100,103,0.000000
82,100,104,0.000000
82,100,105,0.396835
82,100,106,0.396835
82,100,107,0.000000
82,100,108,0.000000
82,100,109,0.000000
82,100,110,0.000000
82,101,102,0.000000
82,101,103,0.000000
82,101,104,0.000000
82,101,105,0.412463
82,101,106,0.412463
82,101,107,0.000000
82,101,108,0.000000
82,101,109,0.000000
